4223	38935
1569	2472
1569	2551
1569	676
1569	2622
3676	1674
3676	2027
3676	3981
3676	1612
3676	2286
3676	3520
3676	791
3676	3216
3676	2658
4069	852
4069	2130
4069	646
4069	1112
4069	1817
4069	1646
4069	638
4069	2269
4069	4056
4069	4213
4069	3701
4069	717
4069	1214
4069	315
4069	653
4069	3912
4069	3936
4069	3930
4069	2640
4069	2467
4069	2211
4069	217
4069	1615
4069	942
4069	3462
4069	1437
4069	3474
4069	1665
4069	3331
4069	3855
4069	1318
4069	716
4069	2177
4069	1463
4069	3869
4069	355
4069	2310
4069	2822
4069	3337
4069	2077
4069	1629
4069	2474
4069	886
4069	1340
4069	1712
4069	983
4069	2647
4069	3980
4069	1851
4069	885
4069	144
4069	1833
4069	290
4069	1302
4069	3957
4069	837
4069	1145
2098	3855
4113	3289
4113	3132
4113	4117
4113	813
4113	1436
4113	4090
1438	2835
1438	3267
3134	3217
3134	3694
3134	662
3134	3371
3134	2882
3134	4077
3134	292
3134	3359
3134	852
3134	680
3134	3486
3134	1898
3134	3116
3134	605
3134	1276
3134	2990
3134	1406
3134	3339
3134	3156
3134	2113
3134	3966
3134	3708
3134	3137
3134	3010
3134	1906
3134	1118
3134	799
3134	2359
3134	3752
3134	498
3134	80
3134	187
3134	1666
3134	1071
3134	1106
3134	1805
3134	71
3134	2461
3134	65
3134	3431
3134	1254
3134	1102
3134	3410
3134	755
3134	699
3134	57
3134	1074
3134	2935
3134	2387
3134	2022
3134	3089
3134	2784
3134	1210
3134	840
3134	3115
3134	3183
3134	547
3134	528
3134	388
3134	252
3134	2839
3134	3354
3134	2819
3134	3699
3134	525
3134	1977
3134	2692
3134	1208
3134	3516
3134	320
3134	1112
3134	486
3134	2268
3134	1038
3134	3023
2335	2710
2335	3241
2335	1071
2335	2661
2335	2130
2335	3797
2335	2325
2335	1824
2335	177
2335	496
2335	3636
2335	3051
2335	1061
2335	3477
2335	3038
2335	2688
2335	1770
2335	147
2335	1098
2335	3116
2335	926
2335	438
2335	3399
2335	851
2335	1749
2335	2448
2335	1874
1658	4161
1658	2534
1658	3236
1658	3427
1658	1643
1658	1254
1658	1718
1658	3977
1658	695
1658	3304
1658	2046
1658	1258
1658	943
1658	2009
1658	2952
1658	3467
1658	1184
1658	2128
1658	1037
1658	2771
1658	3819
1658	632
1658	3491
1658	2559
1658	2693
1658	1027
1658	3382
1658	4205
3485	1010
3485	1829
3485	3458
3485	2068
3485	3792
3485	1762
3485	3410
2947	1183
2947	2986
2947	3681
2947	248
2947	594
2947	3546
