5237	107579
1198	282
1198	1478
1198	845
1198	3525
1198	802
1198	3995
1198	3500
1198	3497
1198	2470
1198	3452
1198	3871
1198	3896
1198	2557
1198	4729
1198	3988
1198	2022
1198	2867
1198	909
1198	1661
1198	2632
1198	296
1198	1571
1198	1882
1198	1744
1198	4122
1198	3126
1198	3262
1198	259
1198	1462
1198	2755
1198	468
1198	820
1198	2483
1198	3662
1198	873
1198	967
1198	1835
1198	3410
1198	2492
1198	4599
1198	1041
1198	5147
1198	1450
1198	3276
1198	2454
1198	2063
1198	2774
1198	1012
1198	1780
1198	1393
1198	4794
2485	5124
2485	802
2485	1454
2485	160
2485	3021
2485	1108
2485	2968
2485	3569
2485	1903
2485	728
2485	2802
2485	412
2485	242
2485	1901
2485	850
2485	2094
2485	2263
5185	1268
5185	160
5185	3021
5185	154
5185	3477
5185	221
5185	551
5185	1885
5185	603
5185	2278
5185	4139
5185	657
5185	1623
5185	1954
5185	831
5185	1050
5185	3512
3390	1327
3390	1968
3390	2664
3390	3306
3390	2981
3390	802
3390	1454
3390	502
3390	2277
3390	160
3390	4110
3390	3049
3390	4243
3390	152
3390	3021
3390	2928
3390	154
3390	2029
3390	2302
3390	2612
3390	2088
3390	2833
3390	3338
3390	3802
3390	3614
3390	2347
3390	4053
3390	23
3390	3268
3390	2564
3390	2032
3390	4146
3390	4027
3390	988
3390	1789
3390	2666
3390	1385
3390	313
3390	997
3390	1388
3390	967
3390	2412
3390	1807
3390	2949
809	160
809	2727
809	154
809	1119
809	3824
809	1116
809	1703
809	3394
809	1141
809	115
809	1744
809	2611
809	3777
809	3427
809	397
809	1174
809	944
809	424
809	4155
809	2412
809	1329
809	3436
809	3339
809	2076
285	5124
285	3188
285	802
285	1258
285	3887
285	2368
285	160
285	1894
285	3928
5102	1272
5102	2236
5102	502
5102	2033
5102	3497
5102	1935
5102	2960
5102	2529
5102	3051
5102	2335
5102	2830
5102	3332
5102	2835
5102	1083
2708	1663
2708	2120
2708	3855
2708	3701
2708	802
2708	2784
2708	3887
2708	160
2708	2474
2708	388
2708	3021
2708	1016
2708	3668
2708	308
2708	3334
2708	269
2708	2680
2708	1318
2708	3671
2708	2467
2708	264
2708	3426
2708	1152
2708	2241
2708	1981
2708	2482
2708	2993
2708	3167
2708	2939
2708	775
2708	1302
2708	2129
2708	3054
2708	3064
2708	2393
2708	92
2708	4003
2708	4823
2708	2216
2906	802
2906	160
2906	3021
2906	154
2906	3660
2906	1632
1911	2388
1911	2784
1911	2368
1911	160
1911	4110
1911	3021
1911	154
1911	3215
1911	836
1911	2365
1911	666
1911	1792
1911	3183
1911	157
1911	3910
1911	726
1911	1045
1911	2461
1911	3950
1911	4198
1911	4
1911	1092
1911	1087
1911	839
1911	1450
1911	319
1911	4143
1911	3073
1911	2868
1911	2798
1911	2517
1911	4461
1911	1237
1911	5097
166	1688
166	1738
166	813
166	4050
166	2738
166	670
166	162
2197	707
2197	2096
2197	1602
2197	2754
2197	802
2197	3500
2197	160
2197	1768
2197	3871
2197	979
2197	2555
