5237	45867
1198	1341
1198	3894
1198	2774
1198	3126
1198	5061
2485	3841
2485	728
2485	2263
2485	1901
2485	1108
5185	657
5185	2278
5185	1623
5185	4139
5185	2091
3390	3306
3390	152
3390	2666
3390	1356
3390	1385
3390	5213
3390	2088
3390	2029
3390	967
3390	2468
809	982
809	4847
285	2634
285	3887
285	3359
285	1244
5102	1370
5102	3135
5102	4150
5102	2033
5102	2236
5102	1809
5102	2757
5102	1870
5102	2529
5102	3690
5102	2687
5102	4523
5102	1311
2708	4106
2708	3502
2708	41
2708	817
2708	3204
2708	2236
2708	3054
2708	3426
2708	2640
2708	3994
2708	3149
2708	2993
2708	3719
2708	775
2708	388
2708	2939
2708	264
2708	668
2708	2523
2708	2617
2708	2871
2708	3181
2708	1371
2708	453
2708	2120
2708	1443
2708	4086
2708	2172
2708	4491
2708	4251
2708	5144
2708	311
2708	5065
2708	4003
2708	2359
2708	3869
2708	1531
2708	4888
2708	4363
2906	2377
2906	4910
2906	722
2906	2154
1911	1092
1911	1450
1911	1792
1911	3950
1911	1087
1911	3749
1911	4637
1911	839
1911	1304
1911	1045
1911	2517
1911	4
166	162
166	813
2197	4154
2197	1952
2197	2127
2197	3249
2197	3379
2197	2673
2197	707
2197	979
2197	1864
2197	2880
2197	3476
2197	68
2197	2754
2197	2423
2197	1543
2197	1750
2197	517
2044	3184
2044	3659
2044	3306
2044	3840
2044	1643
2044	1533
2044	3114
2044	2703
2044	1589
2044	4925
2044	2476
2044	1855
2044	2232
2044	515
2044	913
2044	3375
2044	2498
2044	1410
2044	4443
2044	1754
2044	3582
2044	307
2044	2326
2044	3783
2044	2033
2044	3819
2044	5093
2044	3739
2044	5165
2044	1391
2044	1281
2044	825
2044	685
2044	353
2044	3386
2044	2570
2044	675
2044	27
2044	1966
2044	1001
2044	1132
2044	4636
2044	1610
2044	2742
2044	4119
2044	2670
2044	444
2044	4137
2044	1524
2044	1547
2044	3982
2044	301
2044	2095
2044	3491
2044	280
509	478
509	1718
509	1439
509	2942
509	2904
509	1328
509	754
509	1077
509	2122
509	3355
509	2638
509	1903
509	2159
509	3104
509	3916
509	4549
509	3365
509	782
509	1051
509	4730
509	297
509	5162
509	3300
509	2397
509	1460
509	859
509	387
509	2389
509	4748
509	5049
2752	3692
2752	3215
2752	2784
2752	1807
2752	3778
2752	3255
2752	1548
2752	2758
2752	3183
2752	585
2752	2338
2752	683
2752	419
2752	2606
2752	2931
2752	583
2752	1112
2752	3156
2752	3845
2752	3205
2752	76
2752	228
2752	2191
2752	2615
2752	548
2752	3515
2752	971
2752	3200
2752	2957
2752	2788
2752	3354
2752	414
2752	2536
2752	420
2752	2269
2752	2705
2752	989
2752	354
2752	1403
2752	2213
2752	2665
2752	1306
2752	766
2752	1644
2752	4740
2752	1186
2752	4894
2752	1051
2752	3656
2752	2450
2752	4203
2752	1208
2752	4780
2752	451
2752	3450
2752	2616
2752	3813
2752	3349
2752	1384
2752	1906
2752	554
2752	3028
2752	5067
2752	3430
4353	2875
4353	1038
1415	3497
1415	2767
1415	3901
1415	1954
1415	3035
1415	906
1415	3268
1415	3651
1415	2688
1415	851
1415	3716
1415	405
2570	1183
2570	3840
2570	1116
2570	3558
2570	1643
2570	419
2570	3166
2570	4908
2570	2703
2570	1908
2570	2525
2570	3813
2570	4119
2570	3682
2570	2498
2570	1471
2570	74
2570	353
2570	5165
2570	2692
2570	1547
2570	3819
2570	1966
2570	1399
2570	448
2570	2670
3683	969
3683	1903
5138	2059
5138	384
5138	538
5138	478
5138	3903
5138	2298
5138	2591
5138	2661
5138	2930
5138	1813
5138	898
5138	1761
5138	408
5138	3887
5138	3304
5138	594
5138	1688
5138	4043
5138	1117
5138	1882
5138	2892
5138	3654
5138	2185
5138	3520
5138	1203
5138	4554
5138	3699
5138	353
5138	5165
5138	444
5138	3982
5138	400
5138	5196
5138	907
5138	3104
5138	301
5138	4037
5138	3875
5138	3365
5138	4817
5138	1136
5138	4148
5138	3501
5138	3685
5138	1564
5138	1009
1071	3134
1071	1360
1071	581
1071	852
1071	1795
1071	2767
1071	3901
1071	3269
1071	1010
1071	1213
1071	3089
1071	3132
1071	915
1071	1915
1071	9
1071	813
1071	1579
1071	4894
1071	1355
1071	503
1071	5169
1071	699
1071	4085
1071	960
1071	1211
1071	2335
1071	2799
1071	1106
1071	2945
1071	4952
1071	2387
1071	871
1071	2309
1071	840
1071	1473
1071	2026
1071	4089
1071	1979
1071	1367
1071	963
1071	3889
1790	282
1790	912
1790	3883
1790	1272
1790	3718
1790	1544
1790	1113
1790	4063
1790	1784
1790	4145
1790	244
1790	1968
1790	3016
1790	1155
1790	1181
1790	4123
1790	4875
1790	2288
1790	1098
1790	224
1790	750
3513	3694
3513	528
3513	1092
3513	486
3513	182
3513	1813
3513	3023
3513	4017
3513	641
3513	102
3513	631
3513	3908
3513	759
3513	2723
3513	2247
3513	2046
3513	3790
3513	3031
3513	2825
3513	978
3513	4186
3513	3100
3513	4105
3513	4083
3513	4312
3513	4971
3513	511
4573	2837
4573	225
4573	4516
2359	3694
2359	1511
2359	3134
2359	528
2359	547
2359	3215
2359	2784
2359	959
2359	12
2359	486
2359	1835
2359	3183
2359	2461
2359	1254
2359	1112
2359	2538
2359	3023
2359	187
2359	817
2359	3204
2359	1216
2359	1118
2359	3354
2359	3054
2359	3426
2359	1906
2359	519
2359	3994
2359	3149
2359	1106
2359	2993
2359	3719
2359	71
2359	775
2359	388
2359	2939
2359	264
2359	3966
2359	1805
2359	949
2359	668
2359	2268
2359	2523
2359	3431
2359	2617
2359	2871
2359	3181
2359	1371
2359	453
2359	2120
2359	4701
2359	1443
2359	1932
2359	4458
2359	1666
2359	799
2359	4086
2359	5069
2359	65
2359	2172
2359	4491
2359	4251
2359	1920
2359	1152
2359	5144
2359	311
2359	5065
2359	4003
2359	4309
2359	498
2359	3752
2359	2990
2359	2675
2359	4009
2359	4888
2359	92
2359	80
2359	4363
2359	3869
2359	2479
2359	1531
2359	3857
2359	4709
2359	51
90	607
90	4177
90	1334
90	941
90	728
90	3283
90	3673
90	2020
90	1601
90	4206
90	2068
90	11
90	2425
90	1957
90	2230
90	2185
90	291
90	1713
90	3399
90	1564
90	4906
90	5094
2479	3545
2479	3813
2479	943
2479	3054
2479	3426
2479	519
2479	3149
2479	2993
2479	775
2479	388
2479	2939
2479	264
2479	668
2479	2523
2479	2617
2479	1371
2479	453
2479	2120
2479	4701
2479	1443
2479	1932
2479	5069
2479	4491
2479	1152
2479	5144
2479	311
2479	4003
2479	4309
2479	3869
2479	3531
2479	4824
2479	2680
3089	1247
3089	742
3089	3694
3089	3134
3089	1360
3089	852
3089	1795
3089	2767
3089	3901
3089	3269
3089	1010
3089	1213
3089	9
3089	3132
3089	1915
3089	2945
3089	915
3089	1579
3089	1106
3089	1473
3089	1666
3089	1355
3089	1211
3089	578
3089	4894
3089	503
3089	5169
3089	699
3089	4085
3089	960
3089	4968
3089	1331
3089	2387
3089	871
3089	840
3089	4089
3089	3294
3089	3653
3089	4989
3089	3491
3089	2412
3089	2091
3089	4138
452	1204
452	508
452	3620
452	852
452	3301
452	1561
452	732
452	3195
452	3538
452	36
452	2661
452	1250
452	3726
452	2578
452	3166
452	2143
452	646
452	1689
452	3720
452	2275
452	3071
452	2202
452	769
452	1392
452	339
452	63
452	97
452	857
452	1420
452	578
452	2374
452	2977
452	2252
452	1411
452	2727
452	2609
452	3078
452	1214
452	3046
452	58
452	290
452	3611
452	525
452	3462
452	4308
452	1857
452	4626
452	942
452	4041
452	3839
452	4955
452	1074
452	2017
452	2158
452	983
452	3291
452	4604
452	3009
452	2331
452	2640
452	972
452	1837
343	2101
343	3215
343	2754
343	182
343	741
343	102
343	2247
343	694
343	1219
343	4256
343	2582
343	826
343	2381
1218	705
1218	2173
1218	4218
1218	5018
1218	1701
1218	1007
1218	807
1218	1244
1021	3774
1021	2411
1021	2043
1021	1966
4754	3348
4754	3559
4754	1708
4754	2406
4801	3306
4801	871
5032	1550
5032	1628
4611	1824
4611	3873
4611	1494
3520	478
3520	3903
3520	3883
3520	2528
3520	76
3520	1817
3520	3928
3520	252
3520	2368
3520	3265
3520	579
3520	4093
3520	1882
3520	3654
3520	3676
3520	4131
3520	4544
3520	5165
3520	3365
3520	4554
3520	353
3520	301
3520	444
3520	3699
3520	907
3520	3819
3520	2670
271	3184
4471	3457
294	1751
294	3306
294	3797
294	4202
294	1913
294	551
294	1061
294	923
294	1216
294	323
294	1848
294	1764
294	2745
294	3900
294	3956
1155	1276
1155	4165
1155	1579
1155	1977
1155	2819
1155	2935
1155	3339
1155	2299
1155	2832
1155	1102
1155	4771
1155	755
1155	4306
1155	57
1155	4697
1155	2121
1155	1169
1155	1225
1155	2159
1155	2221
1155	3959
1155	4019
1155	2692
1536	1747
1536	3518
365	2640
365	3142
365	5134
1275	2724
4188	1433
4188	1038
4188	3719
4188	1388
4188	3830
4188	1677
4188	2084
4188	4137
4188	3992
4188	2662
4188	4892
4188	980
4188	3428
4188	3496
4188	1302
4559	3887
404	1398
404	4359
404	4740
404	395
404	3924
404	4870
404	1571
404	2712
404	951
404	2257
404	1251
404	3550
404	222
404	3688
404	1671
404	1211
404	4939
404	2602
404	3488
404	1152
404	25
404	1629
404	570
404	1534
404	1779
404	1819
3842	2982
3842	371
3842	2356
3842	408
3842	177
3842	2072
3842	3910
3842	3599
3842	532
3842	4153
3842	2390
3842	4989
3842	4614
3842	894
3842	3036
3842	4183
3842	2823
3842	1969
